image_path,label_path,base_name,split,width,height,n_objects,n_cars,n_pedestrians,n_cyclists,n_trucks,class_counts_str
data/images/val/005330.png,data/labels/005330.txt,005330,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/val/005331.png,data/labels/005331.txt,005331,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005332.png,data/labels/005332.txt,005332,val,1226,370,7,7,0,0,0,{'Car': 7}
data/images/val/005333.png,data/labels/005333.txt,005333,val,1242,375,8,7,0,1,0,"{'Car': 7, 'Cyclist': 1}"
data/images/val/005334.png,data/labels/005334.txt,005334,val,1224,370,4,4,0,0,0,{'Car': 4}
data/images/val/005335.png,data/labels/005335.txt,005335,val,1224,370,4,2,1,0,1,"{'Car': 2, 'Truck': 1, 'Pedestrian': 1}"
data/images/val/005336.png,data/labels/005336.txt,005336,val,1242,375,7,1,5,1,0,"{'Pedestrian': 5, 'Car': 1, 'Cyclist': 1}"
data/images/val/005337.png,data/labels/005337.txt,005337,val,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/val/005338.png,data/labels/005338.txt,005338,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005339.png,data/labels/005339.txt,005339,val,1242,375,4,1,0,0,3,"{'Car': 1, 'Van': 2, 'Truck': 1}"
data/images/val/005340.png,data/labels/005340.txt,005340,val,1226,370,5,5,0,0,0,{'Car': 5}
data/images/val/005341.png,data/labels/005341.txt,005341,val,1224,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005342.png,data/labels/005342.txt,005342,val,1242,375,5,2,0,0,2,"{'Car': 2, 'Truck': 1, 'Misc': 1, 'Van': 1}"
data/images/val/005343.png,data/labels/005343.txt,005343,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/005344.png,data/labels/005344.txt,005344,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005345.png,data/labels/005345.txt,005345,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005346.png,data/labels/005346.txt,005346,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005347.png,data/labels/005347.txt,005347,val,1242,375,5,3,0,0,2,"{'Van': 1, 'Car': 3, 'Truck': 1}"
data/images/val/005348.png,data/labels/005348.txt,005348,val,1242,375,10,9,1,0,0,"{'Car': 9, 'Pedestrian': 1}"
data/images/val/005349.png,data/labels/005349.txt,005349,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005350.png,data/labels/005350.txt,005350,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/005351.png,data/labels/005351.txt,005351,val,1224,370,2,2,0,0,0,{'Car': 2}
data/images/val/005352.png,data/labels/005352.txt,005352,val,1242,375,15,15,0,0,0,{'Car': 15}
data/images/val/005353.png,data/labels/005353.txt,005353,val,1242,375,3,1,1,0,0,"{'Car': 1, 'Tram': 1, 'Pedestrian': 1}"
data/images/val/005354.png,data/labels/005354.txt,005354,val,1242,375,10,8,0,0,1,"{'Car': 8, 'Misc': 1, 'Van': 1}"
data/images/val/005355.png,data/labels/005355.txt,005355,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/val/005356.png,data/labels/005356.txt,005356,val,1224,370,16,9,3,0,4,"{'Car': 9, 'Van': 3, 'Pedestrian': 3, 'Truck': 1}"
data/images/val/005357.png,data/labels/005357.txt,005357,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/005358.png,data/labels/005358.txt,005358,val,1224,370,3,1,1,1,0,"{'Cyclist': 1, 'Car': 1, 'Pedestrian': 1}"
data/images/val/005359.png,data/labels/005359.txt,005359,val,1242,375,4,1,0,0,2,"{'Van': 2, 'Car': 1, 'Misc': 1}"
data/images/val/005360.png,data/labels/005360.txt,005360,val,1242,375,9,7,1,0,1,"{'Car': 7, 'Pedestrian': 1, 'Truck': 1}"
data/images/val/005361.png,data/labels/005361.txt,005361,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005362.png,data/labels/005362.txt,005362,val,1242,375,8,7,0,0,0,"{'Car': 7, 'Misc': 1}"
data/images/val/005363.png,data/labels/005363.txt,005363,val,1242,375,3,1,0,0,2,"{'Car': 1, 'Truck': 2}"
data/images/val/005364.png,data/labels/005364.txt,005364,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005365.png,data/labels/005365.txt,005365,val,1224,370,4,4,0,0,0,{'Car': 4}
data/images/val/005366.png,data/labels/005366.txt,005366,val,1242,375,13,9,0,0,3,"{'Car': 9, 'Van': 3, 'Misc': 1}"
data/images/val/005367.png,data/labels/005367.txt,005367,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/005368.png,data/labels/005368.txt,005368,val,1242,375,3,2,0,0,1,"{'Car': 2, 'Van': 1}"
data/images/val/005369.png,data/labels/005369.txt,005369,val,1242,375,3,1,1,0,0,"{'Tram': 1, 'Pedestrian': 1, 'Car': 1}"
data/images/val/005370.png,data/labels/005370.txt,005370,val,1242,375,4,1,1,0,0,"{'Car': 1, 'Tram': 2, 'Pedestrian': 1}"
data/images/val/005371.png,data/labels/005371.txt,005371,val,1242,375,8,6,0,2,0,"{'Car': 6, 'Cyclist': 2}"
data/images/val/005372.png,data/labels/005372.txt,005372,val,1242,375,2,1,1,0,0,"{'Car': 1, 'Pedestrian': 1}"
data/images/val/005373.png,data/labels/005373.txt,005373,val,1242,375,4,3,0,0,0,"{'Car': 3, 'Misc': 1}"
data/images/val/005374.png,data/labels/005374.txt,005374,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/005375.png,data/labels/005375.txt,005375,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005376.png,data/labels/005376.txt,005376,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/005377.png,data/labels/005377.txt,005377,val,1224,370,3,2,0,0,1,"{'Car': 2, 'Truck': 1}"
data/images/val/005378.png,data/labels/005378.txt,005378,val,1224,370,3,2,0,1,0,"{'Car': 2, 'Cyclist': 1}"
data/images/val/005379.png,data/labels/005379.txt,005379,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/val/005380.png,data/labels/005380.txt,005380,val,1242,375,3,0,2,0,0,"{'Pedestrian': 2, 'Misc': 1}"
data/images/val/005381.png,data/labels/005381.txt,005381,val,1242,375,10,10,0,0,0,{'Car': 10}
data/images/val/005382.png,data/labels/005382.txt,005382,val,1242,375,9,6,0,0,3,"{'Car': 6, 'Van': 2, 'Truck': 1}"
data/images/val/005383.png,data/labels/005383.txt,005383,val,1242,375,16,12,1,0,3,"{'Car': 12, 'Van': 2, 'Pedestrian': 1, 'Truck': 1}"
data/images/val/005384.png,data/labels/005384.txt,005384,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/val/005385.png,data/labels/005385.txt,005385,val,1242,375,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/005386.png,data/labels/005386.txt,005386,val,1242,375,14,13,0,1,0,"{'Car': 13, 'Cyclist': 1}"
data/images/val/005387.png,data/labels/005387.txt,005387,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005388.png,data/labels/005388.txt,005388,val,1224,370,4,4,0,0,0,{'Car': 4}
data/images/val/005389.png,data/labels/005389.txt,005389,val,1242,375,4,2,0,0,2,"{'Car': 2, 'Van': 2}"
data/images/val/005390.png,data/labels/005390.txt,005390,val,1242,375,4,1,0,0,1,"{'Car': 1, 'Truck': 1, 'Tram': 2}"
data/images/val/005391.png,data/labels/005391.txt,005391,val,1224,370,12,3,6,3,0,"{'Car': 3, 'Pedestrian': 6, 'Cyclist': 3}"
data/images/val/005392.png,data/labels/005392.txt,005392,val,1224,370,8,8,0,0,0,{'Car': 8}
data/images/val/005393.png,data/labels/005393.txt,005393,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005394.png,data/labels/005394.txt,005394,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005395.png,data/labels/005395.txt,005395,val,1242,375,7,5,0,1,1,"{'Car': 5, 'Van': 1, 'Cyclist': 1}"
data/images/val/005396.png,data/labels/005396.txt,005396,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005397.png,data/labels/005397.txt,005397,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005398.png,data/labels/005398.txt,005398,val,1242,375,6,6,0,0,0,{'Car': 6}
data/images/val/005399.png,data/labels/005399.txt,005399,val,1242,375,6,5,0,0,1,"{'Truck': 1, 'Car': 5}"
data/images/val/005400.png,data/labels/005400.txt,005400,val,1224,370,4,4,0,0,0,{'Car': 4}
data/images/val/005401.png,data/labels/005401.txt,005401,val,1224,370,6,6,0,0,0,{'Car': 6}
data/images/val/005402.png,data/labels/005402.txt,005402,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005403.png,data/labels/005403.txt,005403,val,1242,375,15,13,1,0,1,"{'Car': 13, 'Truck': 1, 'Pedestrian': 1}"
data/images/val/005404.png,data/labels/005404.txt,005404,val,1242,375,3,1,0,0,1,"{'Van': 1, 'Car': 1, 'Misc': 1}"
data/images/val/005405.png,data/labels/005405.txt,005405,val,1242,375,4,2,0,0,2,"{'Car': 2, 'Van': 2}"
data/images/val/005406.png,data/labels/005406.txt,005406,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005407.png,data/labels/005407.txt,005407,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005408.png,data/labels/005408.txt,005408,val,1242,375,11,0,9,1,1,"{'Cyclist': 1, 'Pedestrian': 9, 'Van': 1}"
data/images/val/005409.png,data/labels/005409.txt,005409,val,1224,370,5,4,0,0,0,"{'Misc': 1, 'Car': 4}"
data/images/val/005410.png,data/labels/005410.txt,005410,val,1242,375,11,7,0,0,1,"{'Car': 7, 'Misc': 3, 'Truck': 1}"
data/images/val/005411.png,data/labels/005411.txt,005411,val,1242,375,9,6,0,0,3,"{'Car': 6, 'Van': 2, 'Truck': 1}"
data/images/val/005412.png,data/labels/005412.txt,005412,val,1242,375,3,1,0,0,1,"{'Car': 1, 'Van': 1, 'Tram': 1}"
data/images/val/005413.png,data/labels/005413.txt,005413,val,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/005414.png,data/labels/005414.txt,005414,val,1242,375,9,8,0,0,1,"{'Car': 8, 'Van': 1}"
data/images/val/005415.png,data/labels/005415.txt,005415,val,1242,375,5,3,0,0,2,"{'Car': 3, 'Van': 2}"
data/images/val/005416.png,data/labels/005416.txt,005416,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005417.png,data/labels/005417.txt,005417,val,1242,375,5,3,0,1,0,"{'Tram': 1, 'Car': 3, 'Cyclist': 1}"
data/images/val/005418.png,data/labels/005418.txt,005418,val,1242,375,10,0,7,2,0,"{'Cyclist': 2, 'Pedestrian': 7, 'Misc': 1}"
data/images/val/005419.png,data/labels/005419.txt,005419,val,1242,375,12,6,4,0,2,"{'Van': 2, 'Car': 6, 'Pedestrian': 4}"
data/images/val/005420.png,data/labels/005420.txt,005420,val,1242,375,5,4,0,0,1,"{'Car': 4, 'Van': 1}"
data/images/val/005421.png,data/labels/005421.txt,005421,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005422.png,data/labels/005422.txt,005422,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005423.png,data/labels/005423.txt,005423,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005424.png,data/labels/005424.txt,005424,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005425.png,data/labels/005425.txt,005425,val,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/005426.png,data/labels/005426.txt,005426,val,1242,375,14,13,0,1,0,"{'Car': 13, 'Cyclist': 1}"
data/images/val/005427.png,data/labels/005427.txt,005427,val,1242,375,10,9,0,0,1,"{'Van': 1, 'Car': 9}"
data/images/val/005428.png,data/labels/005428.txt,005428,val,1242,375,5,3,0,1,1,"{'Van': 1, 'Car': 3, 'Cyclist': 1}"
data/images/val/005429.png,data/labels/005429.txt,005429,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005430.png,data/labels/005430.txt,005430,val,1242,375,8,4,2,0,2,"{'Pedestrian': 2, 'Car': 4, 'Truck': 1, 'Van': 1}"
data/images/val/005431.png,data/labels/005431.txt,005431,val,1242,375,13,11,0,0,2,"{'Car': 11, 'Van': 2}"
data/images/val/005432.png,data/labels/005432.txt,005432,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005433.png,data/labels/005433.txt,005433,val,1224,370,9,0,8,1,0,"{'Pedestrian': 8, 'Cyclist': 1}"
data/images/val/005434.png,data/labels/005434.txt,005434,val,1242,375,6,0,3,0,0,"{'Tram': 3, 'Pedestrian': 3}"
data/images/val/005435.png,data/labels/005435.txt,005435,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005436.png,data/labels/005436.txt,005436,val,1242,375,13,8,1,2,2,"{'Car': 8, 'Cyclist': 2, 'Pedestrian': 1, 'Van': 2}"
data/images/val/005437.png,data/labels/005437.txt,005437,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005438.png,data/labels/005438.txt,005438,val,1242,375,9,9,0,0,0,{'Car': 9}
data/images/val/005439.png,data/labels/005439.txt,005439,val,1226,370,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005440.png,data/labels/005440.txt,005440,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/005441.png,data/labels/005441.txt,005441,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005442.png,data/labels/005442.txt,005442,val,1242,375,4,3,0,0,1,"{'Truck': 1, 'Car': 3}"
data/images/val/005443.png,data/labels/005443.txt,005443,val,1242,375,10,9,0,0,1,"{'Car': 9, 'Van': 1}"
data/images/val/005444.png,data/labels/005444.txt,005444,val,1224,370,3,3,0,0,0,{'Car': 3}
data/images/val/005445.png,data/labels/005445.txt,005445,val,1224,370,1,1,0,0,0,{'Car': 1}
data/images/val/005446.png,data/labels/005446.txt,005446,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005447.png,data/labels/005447.txt,005447,val,1224,370,2,1,0,0,1,"{'Van': 1, 'Car': 1}"
data/images/val/005448.png,data/labels/005448.txt,005448,val,1242,375,7,2,3,2,0,"{'Car': 2, 'Cyclist': 2, 'Pedestrian': 3}"
data/images/val/005449.png,data/labels/005449.txt,005449,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005450.png,data/labels/005450.txt,005450,val,1242,375,3,2,1,0,0,"{'Car': 2, 'Pedestrian': 1}"
data/images/val/005451.png,data/labels/005451.txt,005451,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005452.png,data/labels/005452.txt,005452,val,1224,370,3,1,0,0,2,"{'Truck': 1, 'Van': 1, 'Car': 1}"
data/images/val/005453.png,data/labels/005453.txt,005453,val,1242,375,9,7,1,0,1,"{'Car': 7, 'Pedestrian': 1, 'Truck': 1}"
data/images/val/005454.png,data/labels/005454.txt,005454,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/val/005455.png,data/labels/005455.txt,005455,val,1224,370,6,6,0,0,0,{'Car': 6}
data/images/val/005456.png,data/labels/005456.txt,005456,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005457.png,data/labels/005457.txt,005457,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005458.png,data/labels/005458.txt,005458,val,1242,375,4,1,0,0,2,"{'Van': 2, 'Car': 1, 'Misc': 1}"
data/images/val/005459.png,data/labels/005459.txt,005459,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/005460.png,data/labels/005460.txt,005460,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005461.png,data/labels/005461.txt,005461,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005462.png,data/labels/005462.txt,005462,val,1242,375,2,1,0,1,0,"{'Cyclist': 1, 'Car': 1}"
data/images/val/005463.png,data/labels/005463.txt,005463,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005464.png,data/labels/005464.txt,005464,val,1242,375,4,3,0,0,1,"{'Truck': 1, 'Car': 3}"
data/images/val/005465.png,data/labels/005465.txt,005465,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/005466.png,data/labels/005466.txt,005466,val,1242,375,7,7,0,0,0,{'Car': 7}
data/images/val/005467.png,data/labels/005467.txt,005467,val,1242,375,8,1,5,0,1,"{'Pedestrian': 5, 'Car': 1, 'Van': 1, 'Person_sitting': 1}"
data/images/val/005468.png,data/labels/005468.txt,005468,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005469.png,data/labels/005469.txt,005469,val,1242,375,8,7,0,1,0,"{'Car': 7, 'Cyclist': 1}"
data/images/val/005470.png,data/labels/005470.txt,005470,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005471.png,data/labels/005471.txt,005471,val,1242,375,3,1,0,1,0,"{'Tram': 1, 'Cyclist': 1, 'Car': 1}"
data/images/val/005472.png,data/labels/005472.txt,005472,val,1242,375,11,1,10,0,0,"{'Pedestrian': 10, 'Car': 1}"
data/images/val/005473.png,data/labels/005473.txt,005473,val,1242,375,7,4,1,0,1,"{'Pedestrian': 1, 'Van': 1, 'Misc': 1, 'Car': 4}"
data/images/val/005474.png,data/labels/005474.txt,005474,val,1242,375,2,1,0,0,1,"{'Van': 1, 'Car': 1}"
data/images/val/005475.png,data/labels/005475.txt,005475,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Van': 1}"
data/images/val/005476.png,data/labels/005476.txt,005476,val,1224,370,7,3,0,0,2,"{'Van': 2, 'Misc': 2, 'Car': 3}"
data/images/val/005477.png,data/labels/005477.txt,005477,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Van': 1}"
data/images/val/005478.png,data/labels/005478.txt,005478,val,1242,375,4,4,0,0,0,{'Car': 4}
data/images/val/005479.png,data/labels/005479.txt,005479,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005480.png,data/labels/005480.txt,005480,val,1242,375,7,6,0,0,1,"{'Van': 1, 'Car': 6}"
data/images/val/005481.png,data/labels/005481.txt,005481,val,1242,375,10,10,0,0,0,{'Car': 10}
data/images/val/005482.png,data/labels/005482.txt,005482,val,1242,375,5,2,2,1,0,"{'Car': 2, 'Cyclist': 1, 'Pedestrian': 2}"
data/images/val/005483.png,data/labels/005483.txt,005483,val,1242,375,2,1,0,0,1,"{'Car': 1, 'Van': 1}"
data/images/val/005484.png,data/labels/005484.txt,005484,val,1242,375,4,2,0,0,1,"{'Car': 2, 'Truck': 1, 'Misc': 1}"
data/images/val/005485.png,data/labels/005485.txt,005485,val,1242,375,3,1,0,1,1,"{'Van': 1, 'Car': 1, 'Cyclist': 1}"
data/images/val/005486.png,data/labels/005486.txt,005486,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/val/005487.png,data/labels/005487.txt,005487,val,1242,375,8,6,0,0,2,"{'Van': 2, 'Car': 6}"
data/images/val/005488.png,data/labels/005488.txt,005488,val,1242,375,13,10,0,0,3,"{'Car': 10, 'Van': 2, 'Truck': 1}"
data/images/val/005489.png,data/labels/005489.txt,005489,val,1224,370,4,3,0,0,1,"{'Car': 3, 'Van': 1}"
data/images/val/005490.png,data/labels/005490.txt,005490,val,1224,370,3,3,0,0,0,{'Car': 3}
data/images/val/005491.png,data/labels/005491.txt,005491,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005492.png,data/labels/005492.txt,005492,val,1242,375,7,6,0,0,1,"{'Van': 1, 'Car': 6}"
data/images/val/005493.png,data/labels/005493.txt,005493,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005494.png,data/labels/005494.txt,005494,val,1242,375,4,2,1,0,1,"{'Car': 2, 'Pedestrian': 1, 'Van': 1}"
data/images/val/005495.png,data/labels/005495.txt,005495,val,1242,375,7,3,3,1,0,"{'Car': 3, 'Pedestrian': 3, 'Cyclist': 1}"
data/images/val/005496.png,data/labels/005496.txt,005496,val,1242,375,10,9,1,0,0,"{'Car': 9, 'Pedestrian': 1}"
data/images/val/005497.png,data/labels/005497.txt,005497,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/val/005498.png,data/labels/005498.txt,005498,val,1242,375,11,8,0,0,1,"{'Car': 8, 'Misc': 2, 'Van': 1}"
data/images/val/005499.png,data/labels/005499.txt,005499,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005500.png,data/labels/005500.txt,005500,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Van': 1}"
data/images/val/005501.png,data/labels/005501.txt,005501,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005502.png,data/labels/005502.txt,005502,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005503.png,data/labels/005503.txt,005503,val,1242,375,5,4,0,0,1,"{'Car': 4, 'Truck': 1}"
data/images/val/005504.png,data/labels/005504.txt,005504,val,1242,375,4,1,1,2,0,"{'Cyclist': 2, 'Pedestrian': 1, 'Car': 1}"
data/images/val/005505.png,data/labels/005505.txt,005505,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
data/images/val/005506.png,data/labels/005506.txt,005506,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005507.png,data/labels/005507.txt,005507,val,1242,375,6,5,0,0,1,"{'Car': 5, 'Truck': 1}"
data/images/val/005508.png,data/labels/005508.txt,005508,val,1242,375,8,8,0,0,0,{'Car': 8}
data/images/val/005509.png,data/labels/005509.txt,005509,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/val/005510.png,data/labels/005510.txt,005510,val,1242,375,13,1,11,0,0,"{'Person_sitting': 1, 'Pedestrian': 11, 'Car': 1}"
data/images/val/005511.png,data/labels/005511.txt,005511,val,1242,375,6,2,2,2,0,"{'Car': 2, 'Cyclist': 2, 'Pedestrian': 2}"
data/images/val/005512.png,data/labels/005512.txt,005512,val,1242,375,5,5,0,0,0,{'Car': 5}
data/images/val/005513.png,data/labels/005513.txt,005513,val,1242,375,2,1,0,0,1,"{'Truck': 1, 'Car': 1}"
data/images/val/005514.png,data/labels/005514.txt,005514,val,1242,375,6,5,0,0,1,"{'Van': 1, 'Car': 5}"
data/images/val/005515.png,data/labels/005515.txt,005515,val,1242,375,6,3,2,0,1,"{'Car': 3, 'Pedestrian': 2, 'Van': 1}"
data/images/val/005516.png,data/labels/005516.txt,005516,val,1224,370,15,15,0,0,0,{'Car': 15}
data/images/val/005517.png,data/labels/005517.txt,005517,val,1242,375,4,3,1,0,0,"{'Car': 3, 'Pedestrian': 1}"
data/images/val/005518.png,data/labels/005518.txt,005518,val,1242,375,4,1,1,0,0,"{'Car': 1, 'Tram': 2, 'Pedestrian': 1}"
data/images/val/005519.png,data/labels/005519.txt,005519,val,1224,370,5,4,1,0,0,"{'Car': 4, 'Pedestrian': 1}"
data/images/val/005520.png,data/labels/005520.txt,005520,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Misc': 1}"
data/images/val/005521.png,data/labels/005521.txt,005521,val,1242,375,4,1,0,0,0,"{'Car': 1, 'Tram': 3}"
data/images/val/005522.png,data/labels/005522.txt,005522,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005523.png,data/labels/005523.txt,005523,val,1242,375,8,5,2,0,1,"{'Car': 5, 'Pedestrian': 2, 'Van': 1}"
data/images/val/005524.png,data/labels/005524.txt,005524,val,1242,375,7,0,4,3,0,"{'Cyclist': 3, 'Pedestrian': 4}"
data/images/val/005525.png,data/labels/005525.txt,005525,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005526.png,data/labels/005526.txt,005526,val,1242,375,1,0,1,0,0,{'Pedestrian': 1}
data/images/val/005527.png,data/labels/005527.txt,005527,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005528.png,data/labels/005528.txt,005528,val,1242,375,9,4,3,2,0,"{'Car': 4, 'Cyclist': 2, 'Pedestrian': 3}"
data/images/val/005529.png,data/labels/005529.txt,005529,val,1242,375,3,2,0,0,1,"{'Truck': 1, 'Car': 2}"
data/images/val/005530.png,data/labels/005530.txt,005530,val,1242,375,11,8,0,0,3,"{'Car': 8, 'Van': 2, 'Truck': 1}"
data/images/val/005531.png,data/labels/005531.txt,005531,val,1242,375,3,3,0,0,0,{'Car': 3}
data/images/val/005532.png,data/labels/005532.txt,005532,val,1242,375,14,0,13,0,1,"{'Pedestrian': 13, 'Van': 1}"
data/images/val/005533.png,data/labels/005533.txt,005533,val,1242,375,3,2,0,1,0,"{'Cyclist': 1, 'Car': 2}"
data/images/val/005534.png,data/labels/005534.txt,005534,val,1242,375,7,5,0,0,2,"{'Car': 5, 'Truck': 1, 'Van': 1}"
data/images/val/005535.png,data/labels/005535.txt,005535,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005536.png,data/labels/005536.txt,005536,val,1242,375,6,0,2,3,0,"{'Cyclist': 3, 'Pedestrian': 2, 'Misc': 1}"
data/images/val/005537.png,data/labels/005537.txt,005537,val,1242,375,12,12,0,0,0,{'Car': 12}
data/images/val/005538.png,data/labels/005538.txt,005538,val,1242,375,3,2,0,0,0,"{'Car': 2, 'Tram': 1}"
data/images/val/005539.png,data/labels/005539.txt,005539,val,1242,375,5,3,0,2,0,"{'Car': 3, 'Cyclist': 2}"
data/images/val/005540.png,data/labels/005540.txt,005540,val,1242,375,3,0,2,1,0,"{'Cyclist': 1, 'Pedestrian': 2}"
data/images/val/005541.png,data/labels/005541.txt,005541,val,1224,370,6,3,0,3,0,"{'Car': 3, 'Cyclist': 3}"
data/images/val/005542.png,data/labels/005542.txt,005542,val,1242,375,11,7,0,0,3,"{'Car': 7, 'Van': 3, 'Misc': 1}"
data/images/val/005543.png,data/labels/005543.txt,005543,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005544.png,data/labels/005544.txt,005544,val,1242,375,7,5,1,0,1,"{'Car': 5, 'Truck': 1, 'Pedestrian': 1}"
data/images/val/005545.png,data/labels/005545.txt,005545,val,1242,375,6,1,2,2,1,"{'Pedestrian': 2, 'Cyclist': 2, 'Car': 1, 'Van': 1}"
data/images/val/005546.png,data/labels/005546.txt,005546,val,1224,370,16,15,0,1,0,"{'Car': 15, 'Cyclist': 1}"
data/images/val/005547.png,data/labels/005547.txt,005547,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005548.png,data/labels/005548.txt,005548,val,1242,375,2,1,0,0,0,"{'Car': 1, 'Tram': 1}"
data/images/val/005549.png,data/labels/005549.txt,005549,val,1242,375,2,2,0,0,0,{'Car': 2}
data/images/val/005550.png,data/labels/005550.txt,005550,val,1242,375,1,1,0,0,0,{'Car': 1}
data/images/val/005551.png,data/labels/005551.txt,005551,val,1242,375,2,1,1,0,0,"{'Car': 1, 'Pedestrian': 1}"
data/images/val/005552.png,data/labels/005552.txt,005552,val,1242,375,13,13,0,0,0,{'Car': 13}
data/images/val/005553.png,data/labels/005553.txt,005553,val,1226,370,8,7,1,0,0,"{'Car': 7, 'Pedestrian': 1}"
data/images/val/005554.png,data/labels/005554.txt,005554,val,1242,375,3,1,0,1,0,"{'Tram': 1, 'Car': 1, 'Cyclist': 1}"
data/images/val/005555.png,data/labels/005555.txt,005555,val,1224,370,3,1,0,1,0,"{'Car': 1, 'Tram': 1, 'Cyclist': 1}"
data/images/val/005556.png,data/labels/005556.txt,005556,val,1242,375,7,6,0,0,1,"{'Car': 6, 'Van': 1}"
